Race Type,Gender,Bib,Name,Nationality Flag,Gun Time,Rank,Gender Rank,Chip Time,Speed (Km/Hr),Pace (min/km)
4KM FUN RUN,Male,22757,aff48c9b-06c2-420c-88f8-b17ebe40459e,[img:flags/SA.gif],01:26:47.316,5672 / 6017,3016 / 3160,01:03:35.299,2.7 Km/Hr,21:41 min/km
4KM FUN RUN,Male,22568,410868cd-5d02-4fc7-a31b-85a05d4f0162,[img:flags/SA.gif],01:26:51.241,5673 / 6017,3017 / 3160,00:46:23.868,2.7 Km/Hr,21:42 min/km
4KM FUN RUN,Male,22569,e75a5058-628f-4fb2-a020-7ddd04343e9d,[img:flags/SA.gif],01:26:52.061,5674 / 6017,3018 / 3160,00:46:22.199,2.7 Km/Hr,21:43 min/km
4KM FUN RUN,Male,25162,e611e846-5e32-4c1e-b421-767d8b11c743,[img:flags/SA.gif],01:27:00.052,5676 / 6017,3019 / 3160,01:00:57.791,2.7 Km/Hr,21:45 min/km
4KM FUN RUN,Male,25164,330de2d3-5f35-46a1-ac06-faf0598ab624,[img:flags/SA.gif],01:27:00.908,5678 / 6017,3020 / 3160,01:00:58.874,2.7 Km/Hr,21:45 min/km
4KM FUN RUN,Male,22658,3832e603-8aef-4c72-bdd2-fba5ce21dba1,[img:flags/SA.gif],01:27:04.973,5681 / 6017,3021 / 3160,01:00:50.591,2.7 Km/Hr,21:46 min/km
4KM FUN RUN,Male,24156,08b19e0b-c2ca-484f-b043-d097dcd2d0fb,[img:flags/SA.gif],01:27:05.154,5682 / 6017,3022 / 3160,01:00:50.542,2.7 Km/Hr,21:46 min/km
4KM FUN RUN,Male,23826,f4477f0a-c577-4578-86ba-ce3ea273e8f7,[img:flags/SA.gif],01:27:08.785,5684 / 6017,3023 / 3160,01:27:08.785,2.7 Km/Hr,21:47 min/km
4KM FUN RUN,Male,23815,46e8c77b-c770-48b2-9b53-2c8678f1092e,[img:flags/SA.gif],01:27:08.834,5685 / 6017,3024 / 3160,01:27:08.834,2.7 Km/Hr,21:47 min/km
4KM FUN RUN,Male,23827,8be489b7-4b3f-423f-95db-d265f05103cf,[img:flags/SA.gif],01:27:09.310,5687 / 6017,3025 / 3160,01:27:09.310,2.7 Km/Hr,21:47 min/km
4KM FUN RUN,Male,23845,fa21b540-c4fb-4d50-a6f8-7c3872eb6e50,[img:flags/SA.gif],01:27:10.462,5690 / 6017,3026 / 3160,01:27:10.462,2.7 Km/Hr,21:47 min/km
4KM FUN RUN,Male,24154,2cf71856-c3b6-40d6-bfcc-f12755f8dbf0,[img:flags/SA.gif],01:27:11.544,5694 / 6017,3027 / 3160,01:00:57.973,2.7 Km/Hr,21:47 min/km
4KM FUN RUN,Male,20781,dbe218f4-1e79-4a03-95f7-79bba9016e05,[img:flags/PH.gif],01:27:31.762,5699 / 6017,3028 / 3160,01:00:49.610,2.7 Km/Hr,21:52 min/km
4KM FUN RUN,Male,26123,b56b46d7-5cbb-49b4-8011-9ae84c61b2c8,[img:flags/SA.gif],01:27:34.580,5702 / 6017,3029 / 3160,00:53:25.681,2.7 Km/Hr,21:53 min/km
4KM FUN RUN,Male,21160,ef8447ef-d1d7-436a-9c75-f95beba8410a,[img:flags/SA.gif],01:27:34.581,5703 / 6017,3030 / 3160,00:53:25.705,2.7 Km/Hr,21:53 min/km
4KM FUN RUN,Male,26139,d1b0333e-0b30-43fb-b5e0-5aa43db11fe2,[img:flags/SA.gif],01:27:34.581,5704 / 6017,3031 / 3160,00:53:25.916,2.7 Km/Hr,21:53 min/km
4KM FUN RUN,Male,28640,253a6d72-ce10-4fb1-86fb-2e2e91514d1f,[img:flags/SA.gif],01:27:42.031,5708 / 6017,3032 / 3160,01:27:42.031,2.7 Km/Hr,21:55 min/km
4KM FUN RUN,Male,25936,bd9c930e-a525-44bf-8f8f-2ec8d99e7cc0,[img:flags/SA.gif],01:27:43.751,5709 / 6017,3033 / 3160,01:03:36.711,2.7 Km/Hr,21:55 min/km
4KM FUN RUN,Male,26802,2760ebaf-f31a-4567-8303-430ae51e008c,[img:flags/LK.gif],01:27:43.805,5710 / 6017,3034 / 3160,00:54:50.868,2.7 Km/Hr,21:55 min/km
4KM FUN RUN,Male,25939,9c897d7d-b9cb-47de-8baf-a2ccb64cc5ff,[img:flags/SA.gif],01:27:44.838,5713 / 6017,3035 / 3160,01:03:36.602,2.7 Km/Hr,21:56 min/km
4KM FUN RUN,Male,25225,ec5ef13a-9c98-40a3-bbf4-5629070a07e0,[img:flags/SA.gif],01:27:48.143,5716 / 6017,3036 / 3160,00:56:23.237,2.7 Km/Hr,21:57 min/km
4KM FUN RUN,Male,26829,5b6de59e-d449-4bcc-93e3-c008b03abdb0,[img:flags/SA.gif],01:27:55.292,5717 / 6017,3037 / 3160,01:00:51.780,2.7 Km/Hr,21:58 min/km
4KM FUN RUN,Male,24380,f5ef056b-e159-48d9-a546-c0d4ebed8f09,[img:flags/SA.gif],01:27:58.183,5720 / 6017,3038 / 3160,01:12:56.115,2.7 Km/Hr,21:59 min/km
4KM FUN RUN,Male,23571,a3f34fa2-9b69-4a21-9c3c-43e5baceaf0a,[img:flags/SA.gif],01:28:11.201,5722 / 6017,3039 / 3160,01:01:27.877,2.7 Km/Hr,22:02 min/km
4KM FUN RUN,Male,27099,1c29786d-d75a-43b0-baf5-a61960360192,[img:flags/PK.gif],01:28:20.348,5725 / 6017,3040 / 3160,01:08:51.043,2.7 Km/Hr,22:05 min/km
4KM FUN RUN,Male,27103,46bc516c-1c13-4173-9186-02d5109ecce4,[img:flags/PK.gif],01:28:23.854,5726 / 6017,3041 / 3160,01:04:45.965,2.7 Km/Hr,22:05 min/km
4KM FUN RUN,Male,25244,922098cb-a5e2-4249-a88e-fd6e55365817,[img:flags/SA.gif],01:28:30.272,5731 / 6017,3042 / 3160,01:01:56.391,2.7 Km/Hr,22:07 min/km
4KM FUN RUN,Male,25241,fec3791a-c018-41c0-b288-24e26786ee73,[img:flags/SA.gif],01:28:31.560,5732 / 6017,3043 / 3160,01:01:56.344,2.7 Km/Hr,22:07 min/km
4KM FUN RUN,Male,21228,fe351f46-bc3f-488b-a807-f8c0f781e345,[img:flags/SA.gif],01:28:34.907,5734 / 6017,3044 / 3160,00:56:30.016,2.7 Km/Hr,22:08 min/km
4KM FUN RUN,Male,28310,f5e9bd5b-c259-4816-8c7a-a1f29cbcb179,[img:flags/IN.gif],01:28:45.536,5736 / 6017,3045 / 3160,00:53:40.972,2.7 Km/Hr,22:11 min/km
4KM FUN RUN,Male,20357,2308313a-c1d5-4a81-b7c8-a569114a271f,[img:flags/IN.gif],01:28:50.133,5738 / 6017,3046 / 3160,00:54:02.702,2.7 Km/Hr,22:12 min/km
4KM FUN RUN,Male,25242,41e06093-b33a-4db9-9404-4d55fa79a55d,[img:flags/SA.gif],01:28:54.113,5740 / 6017,3047 / 3160,01:02:16.294,2.6 Km/Hr,22:13 min/km
4KM FUN RUN,Male,21717,a550136e-4332-424a-8a8d-2f6ce68179d3,[img:flags/IN.gif],01:28:57.109,5742 / 6017,3048 / 3160,01:02:38.276,2.6 Km/Hr,22:14 min/km
4KM FUN RUN,Male,21853,548e3545-4e43-4cbf-bd6e-32eac61e2785,,01:28:58.887,5743 / 6017,3049 / 3160,01:02:40.477,2.6 Km/Hr,22:14 min/km
4KM FUN RUN,Male,21718,d0289e79-a3fd-40a0-a2f9-85e088b6b3cd,[img:flags/IN.gif],01:29:22.055,5752 / 6017,3050 / 3160,01:03:02.849,2.6 Km/Hr,22:20 min/km
4KM FUN RUN,Male,22481,360e3098-2820-4b58-bfa6-a45600476e5f,[img:flags/SA.gif],01:29:23.851,5754 / 6017,3051 / 3160,00:57:31.498,2.6 Km/Hr,22:20 min/km
4KM FUN RUN,Male,22482,6e5111e7-8fd0-4bb7-adba-47e940f28884,[img:flags/SA.gif],01:29:27.754,5757 / 6017,3052 / 3160,00:57:26.242,2.6 Km/Hr,22:21 min/km
4KM FUN RUN,Male,21309,7478f4cf-6b8a-4eb8-bb16-228d2517516f,,01:29:38.454,5761 / 6017,3053 / 3160,01:02:50.600,2.6 Km/Hr,22:24 min/km
4KM FUN RUN,Male,23562,fe043756-414a-4a00-9f99-6f08565b1b83,[img:flags/JO.gif],01:30:01.413,5764 / 6017,3054 / 3160,01:03:41.620,2.6 Km/Hr,22:30 min/km
4KM FUN RUN,Male,24399,17e7c6d7-a41f-4829-9656-46ec0663074a,[img:flags/JO.gif],01:30:02.375,5766 / 6017,3055 / 3160,01:30:02.375,2.6 Km/Hr,22:30 min/km
4KM FUN RUN,Male,25473,8992dcf4-e126-47a2-8724-4559bb067eb6,[img:flags/PK.gif],01:30:03.413,5768 / 6017,3056 / 3160,00:54:39.136,2.6 Km/Hr,22:30 min/km
4KM FUN RUN,Male,20020,f013d9bb-74d7-4a91-aa52-dede35a0bae2,[img:flags/SA.gif],01:30:13.793,5772 / 6017,3057 / 3160,01:03:56.912,2.6 Km/Hr,22:33 min/km
4KM FUN RUN,Male,20018,7e9147f0-96cb-419c-9927-4eaa0b4755a2,[img:flags/SA.gif],01:30:14.337,5773 / 6017,3058 / 3160,01:03:57.534,2.6 Km/Hr,22:33 min/km
4KM FUN RUN,Male,28899,fa7bb95d-5615-4b67-bced-83004eb6bd41,[img:flags/SA.gif],01:30:17.180,5774 / 6017,3059 / 3160,01:07:46.038,2.6 Km/Hr,22:34 min/km
4KM FUN RUN,Male,21307,9131506c-2f3e-46ce-8090-feaac233a8eb,,01:30:18.027,5775 / 6017,3060 / 3160,01:03:24.384,2.6 Km/Hr,22:34 min/km
4KM FUN RUN,Male,27472,267acedc-4ece-4f04-a18a-4f6a3be5bbf6,[img:flags/SA.gif],01:30:18.546,5776 / 6017,3061 / 3160,01:07:46.810,2.6 Km/Hr,22:34 min/km
4KM FUN RUN,Male,28907,4cc25608-4b4d-482c-ba55-5edeeb0eb2ab,[img:flags/SA.gif],01:30:19.001,5779 / 6017,3062 / 3160,01:07:47.153,2.6 Km/Hr,22:34 min/km
4KM FUN RUN,Male,23516,dbc828c4-c064-4cdb-93ac-cdd8b1cc2eee,[img:flags/JO.gif],01:30:26.670,5782 / 6017,3063 / 3160,01:30:26.670,2.6 Km/Hr,22:36 min/km
4KM FUN RUN,Male,27191,4ead61b3-6058-4a97-aeb2-730f4ebfb034,[img:flags/PH.gif],01:30:39.210,5784 / 6017,3064 / 3160,00:59:15.311,2.6 Km/Hr,22:39 min/km
4KM FUN RUN,Male,28507,6dc25337-c057-4782-a648-5dd1520e9386,[img:flags/SA.gif],01:31:04.719,5793 / 6017,3065 / 3160,01:04:41.012,2.6 Km/Hr,22:46 min/km
4KM FUN RUN,Male,25667,4f862182-b83c-476d-bee5-42932a1c7914,[img:flags/EG.gif],01:32:23.960,5802 / 6017,3066 / 3160,01:09:22.444,2.5 Km/Hr,23:05 min/km
4KM FUN RUN,Male,24174,724cbceb-01ea-46f4-b631-8d41c9416cb8,[img:flags/SA.gif],01:32:25.680,5803 / 6017,3067 / 3160,01:08:58.225,2.5 Km/Hr,23:06 min/km
4KM FUN RUN,Male,24175,1f3fb0df-47eb-4da0-ac2f-429bcda18218,[img:flags/SA.gif],01:32:27.200,5804 / 6017,3068 / 3160,01:09:00.566,2.5 Km/Hr,23:06 min/km
4KM FUN RUN,Male,26927,0aa8ea64-e037-4ec3-8f9e-81c34918b5d6,[img:flags/JO.gif],01:32:28.315,5806 / 6017,3069 / 3160,01:06:21.437,2.5 Km/Hr,23:07 min/km
4KM FUN RUN,Male,24922,d6d15c7e-1d60-44a1-bd0e-9fa09a0e837a,[img:flags/SA.gif],01:32:34.322,5808 / 6017,3070 / 3160,01:06:21.730,2.5 Km/Hr,23:08 min/km
4KM FUN RUN,Male,24764,2c74544a-68de-4c8f-a583-5b79e16e0c19,[img:flags/CA.gif],01:32:39.462,5810 / 6017,3071 / 3160,01:01:06.072,2.5 Km/Hr,23:09 min/km
4KM FUN RUN,Male,24324,5f4b28c6-42a7-47fc-910e-db8f552b3db0,[img:flags/JO.gif],01:32:43.003,5813 / 6017,3072 / 3160,01:06:11.631,2.5 Km/Hr,23:10 min/km
4KM FUN RUN,Male,24234,e7a1f179-00eb-448c-bd99-1ca2b8f660a9,[img:flags/SA.gif],01:32:43.995,5814 / 6017,3073 / 3160,01:09:15.251,2.5 Km/Hr,23:10 min/km
4KM FUN RUN,Male,26929,4f1f858a-3e38-4629-a83a-336780b20a6a,[img:flags/JO.gif],01:32:44.584,5816 / 6017,3074 / 3160,01:06:13.799,2.5 Km/Hr,23:11 min/km
4KM FUN RUN,Male,24327,d654d8f0-1bea-4e78-a1e7-5f771ec65ce8,[img:flags/JO.gif],01:32:50.632,5818 / 6017,3075 / 3160,01:06:19.261,2.5 Km/Hr,23:12 min/km
4KM FUN RUN,Male,25847,6c8904c2-429f-481a-ba5c-59d34d9bb523,[img:flags/SA.gif],01:33:01.761,5819 / 6017,3076 / 3160,01:01:26.082,2.5 Km/Hr,23:15 min/km
4KM FUN RUN,Male,25011,362d79af-75f8-419c-97a3-b74a6087d357,[img:flags/PK.gif],01:33:04.373,5820 / 6017,3077 / 3160,01:09:48.027,2.5 Km/Hr,23:16 min/km
4KM FUN RUN,Male,25012,f3a3df14-ea7e-40fd-b8a5-7bdd0497aeac,[img:flags/PK.gif],01:33:05.025,5821 / 6017,3078 / 3160,01:09:46.992,2.5 Km/Hr,23:16 min/km
4KM FUN RUN,Male,20566,f4dd2e93-9d8f-4158-ab72-d728482e1eb3,[img:flags/SA.gif],01:33:05.622,5823 / 6017,3079 / 3160,00:56:58.445,2.5 Km/Hr,23:16 min/km
4KM FUN RUN,Male,20568,b1a096b8-6697-4ef9-afa7-171155f7b044,[img:flags/SA.gif],01:33:05.723,5824 / 6017,3080 / 3160,00:56:59.329,2.5 Km/Hr,23:16 min/km
4KM FUN RUN,Male,22806,bc22e0a3-ac26-4119-be75-3e11a2e1e550,[img:flags/SA.gif],01:33:05.924,5825 / 6017,3081 / 3160,01:01:28.293,2.5 Km/Hr,23:16 min/km
4KM FUN RUN,Male,20565,15462f6a-fb4c-487c-a505-60ddb6f0bdd6,[img:flags/SA.gif],01:33:06.222,5827 / 6017,3082 / 3160,00:56:59.197,2.5 Km/Hr,23:16 min/km
4KM FUN RUN,Male,28528,347cad2c-54fa-4c1d-9f1d-fbb13aaf1714,[img:flags/PK.gif],01:33:07.661,5828 / 6017,3083 / 3160,01:09:53.402,2.5 Km/Hr,23:16 min/km
4KM FUN RUN,Male,28311,11798cb8-08e3-4e10-91a0-e06dd542c1ec,[img:flags/ES.gif],01:33:36.514,5833 / 6017,3084 / 3160,01:10:20.488,2.5 Km/Hr,23:24 min/km
4KM FUN RUN,Male,28380,5ad27597-a904-4fb9-b3ae-5e3fdd501c95,,01:33:39.663,5836 / 6017,3085 / 3160,00:56:28.253,2.5 Km/Hr,23:24 min/km
4KM FUN RUN,Male,28395,aa86dc68-da90-4c9c-9dec-f3af5a559360,[img:flags/SA.gif],01:33:43.353,5839 / 6017,3086 / 3160,01:13:48.498,2.5 Km/Hr,23:25 min/km
4KM FUN RUN,Male,21997,a43f1f20-6d39-4d1e-b0c1-b2f1544176bf,[img:flags/SA.gif],01:33:53.688,5846 / 6017,3087 / 3160,00:54:31.840,2.5 Km/Hr,23:28 min/km
4KM FUN RUN,Male,28122,ca148dcc-220a-46d7-882e-6c67a3c5feb0,[img:flags/PK.gif],01:34:16.904,5851 / 6017,3088 / 3160,01:34:16.904,2.5 Km/Hr,23:34 min/km
4KM FUN RUN,Male,25804,1d19af60-ac76-43ee-ade8-ffefdddecb66,[img:flags/SA.gif],01:34:22.140,5852 / 6017,3089 / 3160,01:02:45.728,2.5 Km/Hr,23:35 min/km
4KM FUN RUN,Male,26458,3405b674-d6e3-414e-a99a-b7e845c45826,[img:flags/SA.gif],01:34:44.628,5855 / 6017,3090 / 3160,01:03:14.049,2.5 Km/Hr,23:41 min/km
4KM FUN RUN,Male,28646,104e90de-dd33-4e49-aedb-bfb38219564e,[img:flags/SA.gif],01:34:49.101,5858 / 6017,3091 / 3160,00:54:39.565,2.5 Km/Hr,23:42 min/km
4KM FUN RUN,Male,28649,6cea883a-a8f2-496a-8698-57adda87e878,[img:flags/SA.gif],01:34:50.837,5859 / 6017,3092 / 3160,00:54:41.911,2.5 Km/Hr,23:42 min/km
4KM FUN RUN,Male,21966,269b585d-42c2-4595-abc3-71d3f2322fc3,[img:flags/NL.gif],01:35:15.166,5863 / 6017,3093 / 3160,01:03:57.479,2.5 Km/Hr,23:48 min/km
4KM FUN RUN,Male,24534,138c069e-b1d8-4d30-a29e-8ba605396980,[img:flags/SA.gif],01:35:19.442,5867 / 6017,3094 / 3160,01:17:58.857,2.5 Km/Hr,23:49 min/km
4KM FUN RUN,Male,24457,4ecf79a7-512f-4bfd-8033-9400cf45f35d,[img:flags/SA.gif],01:35:25.214,5871 / 6017,3095 / 3160,00:53:00.043,2.5 Km/Hr,23:51 min/km
4KM FUN RUN,Male,22029,8ce8ea92-5f91-4cd7-a112-971f918c8cad,[img:flags/PH.gif],01:35:33.067,5874 / 6017,3096 / 3160,00:57:23.221,2.5 Km/Hr,23:53 min/km
4KM FUN RUN,Male,22030,5075d51b-1296-4dc9-a643-e99e75be9023,[img:flags/PH.gif],01:35:33.606,5875 / 6017,3097 / 3160,00:57:22.783,2.5 Km/Hr,23:53 min/km
4KM FUN RUN,Male,26072,848b4f89-3976-4341-aba8-d1280c65257e,[img:flags/SA.gif],01:35:37.896,5876 / 6017,3098 / 3160,01:08:04.111,2.5 Km/Hr,23:54 min/km
4KM FUN RUN,Male,27457,116039c5-3093-4273-bdc9-8d804fd6b46d,[img:flags/IN.gif],01:35:43.100,5879 / 6017,3099 / 3160,00:58:57.684,2.5 Km/Hr,23:55 min/km
4KM FUN RUN,Male,24647,071eb428-44e9-4827-bb9e-0f9d0262ceb9,[img:flags/IN.gif],01:35:43.960,5881 / 6017,3100 / 3160,01:35:43.960,2.5 Km/Hr,23:55 min/km
4KM FUN RUN,Male,21256,d1a35010-5509-466e-89da-ff938aa41d16,[img:flags/SA.gif],01:35:45.771,5883 / 6017,3101 / 3160,01:04:26.112,2.5 Km/Hr,23:56 min/km
4KM FUN RUN,Male,21209,cb086186-d45e-4728-a12a-128fbc7b9087,[img:flags/SA.gif],01:35:46.040,5884 / 6017,3102 / 3160,01:04:25.907,2.5 Km/Hr,23:56 min/km
4KM FUN RUN,Male,24209,3f158cfa-f9d4-4581-9d78-a83834283768,[img:flags/SA.gif],01:35:49.808,5887 / 6017,3103 / 3160,01:08:46.295,2.5 Km/Hr,23:57 min/km
4KM FUN RUN,Male,23249,ba17e5b7-b034-4214-842a-8eeda124be37,[img:flags/SA.gif],01:36:00.121,5890 / 6017,3104 / 3160,01:08:50.368,2.4 Km/Hr,24:00 min/km
4KM FUN RUN,Male,23266,f81a1c87-fc78-435a-8551-9270614d7fba,[img:flags/SA.gif],01:36:09.511,5895 / 6017,3105 / 3160,01:09:19.413,2.4 Km/Hr,24:02 min/km
4KM FUN RUN,Male,25053,273e11e5-9e93-4cb8-b276-b40b25ce8001,[img:flags/CA.gif],01:36:15.093,5897 / 6017,3106 / 3160,01:22:03.791,2.4 Km/Hr,24:03 min/km
4KM FUN RUN,Male,23250,fa29ac4e-5713-40cb-9717-ac6fb83f1d57,[img:flags/SA.gif],01:36:21.446,5900 / 6017,3107 / 3160,01:09:19.302,2.4 Km/Hr,24:05 min/km
4KM FUN RUN,Male,28713,b337c69f-2cb6-4db8-9223-57cb2a1f16f5,,01:36:51.820,5905 / 6017,3108 / 3160,01:36:51.820,2.4 Km/Hr,24:12 min/km
4KM FUN RUN,Male,25054,049254c6-5bc0-4f0f-8f26-d96b21920999,[img:flags/CA.gif],01:37:09.743,5907 / 6017,3109 / 3160,01:22:56.776,2.4 Km/Hr,24:17 min/km
4KM FUN RUN,Male,20246,360d9632-4c8f-44ee-b2fc-21feaf9de8de,[img:flags/SA.gif],01:37:18.140,5908 / 6017,3110 / 3160,01:05:37.953,2.4 Km/Hr,24:19 min/km
4KM FUN RUN,Male,20249,072b89c7-f491-41c9-b7de-d72c5cba33bf,[img:flags/SA.gif],01:37:19.002,5909 / 6017,3111 / 3160,01:05:37.970,2.4 Km/Hr,24:19 min/km
4KM FUN RUN,Male,20247,4a091402-4951-4d20-8053-e2728020666c,[img:flags/SA.gif],01:37:19.201,5910 / 6017,3112 / 3160,01:05:39.261,2.4 Km/Hr,24:19 min/km
4KM FUN RUN,Male,22547,e47c7e0c-7fba-405b-82d4-4e8e0b119536,[img:flags/SA.gif],01:37:23.770,5911 / 6017,3113 / 3160,01:05:38.380,2.4 Km/Hr,24:20 min/km
4KM FUN RUN,Male,22549,6466cc2b-11f6-4de8-b743-7455fac90e83,[img:flags/SA.gif],01:37:24.510,5913 / 6017,3114 / 3160,01:05:37.819,2.4 Km/Hr,24:21 min/km
4KM FUN RUN,Male,28104,237310f1-1f51-49a0-81af-490025582445,[img:flags/PK.gif],01:37:47.893,5914 / 6017,3115 / 3160,01:10:35.889,2.4 Km/Hr,24:26 min/km
4KM FUN RUN,Male,28102,8a24c9df-8b7f-47c9-bdb2-b7587988d39c,[img:flags/PK.gif],01:37:52.163,5916 / 6017,3116 / 3160,01:10:44.149,2.4 Km/Hr,24:28 min/km
4KM FUN RUN,Male,24760,9bba9e21-7703-4d51-87fb-4e6719a75dec,[img:flags/ET.gif],01:38:01.250,5920 / 6017,3117 / 3160,01:04:12.496,2.4 Km/Hr,24:30 min/km
4KM FUN RUN,Male,24408,ebdaa656-a9bb-40cb-a9e9-5dd4c8e6a087,[img:flags/SA.gif],01:38:11.113,5922 / 6017,3118 / 3160,01:03:21.058,2.4 Km/Hr,24:32 min/km
4KM FUN RUN,Male,28109,2b01c8cc-6e3d-4edb-b914-664472fac227,[img:flags/SA.gif],01:38:14.773,5923 / 6017,3119 / 3160,01:03:24.389,2.4 Km/Hr,24:33 min/km
4KM FUN RUN,Male,24104,50624515-38a3-4be1-9ed0-a2ad2e4c0d8c,[img:flags/SA.gif],01:38:20.785,5925 / 6017,3120 / 3160,01:11:23.563,2.4 Km/Hr,24:35 min/km
4KM FUN RUN,Male,28508,ab0e8873-14e3-4e37-96d8-66e1f9be46ee,[img:flags/SA.gif],01:38:34.707,5928 / 6017,3121 / 3160,01:11:57.476,2.4 Km/Hr,24:38 min/km
4KM FUN RUN,Male,20977,f1b89220-f5d7-466e-8c8a-cff03272c57f,[img:flags/SA.gif],01:38:35.665,5929 / 6017,3122 / 3160,01:06:50.946,2.4 Km/Hr,24:38 min/km
4KM FUN RUN,Male,26720,65c317a1-23e4-458e-9174-d61f7f614985,[img:flags/SA.gif],01:38:39.053,5932 / 6017,3123 / 3160,01:11:41.129,2.4 Km/Hr,24:39 min/km
4KM FUN RUN,Male,26721,9cd26447-6b97-4425-a239-67007dbeb65f,[img:flags/SA.gif],01:38:39.114,5934 / 6017,3124 / 3160,01:11:43.410,2.4 Km/Hr,24:39 min/km
4KM FUN RUN,Male,20005,64d07d2f-f4ac-41ba-a785-9b6ed619ebc2,[img:flags/LB.gif],01:39:03.142,5939 / 6017,3125 / 3160,01:00:53.395,2.4 Km/Hr,24:45 min/km
4KM FUN RUN,Male,20007,34ce5fde-d405-4eff-9531-53278fe17417,[img:flags/LB.gif],01:39:06.105,5940 / 6017,3126 / 3160,01:00:58.093,2.4 Km/Hr,24:46 min/km
4KM FUN RUN,Male,22779,95bbd79f-5fda-4b48-924b-e280fc027b8e,[img:flags/PH.gif],01:39:10.785,5944 / 6017,3127 / 3160,01:06:52.629,2.4 Km/Hr,24:47 min/km
4KM FUN RUN,Male,22791,516936a4-b08b-4f34-877b-f1ba51693b1a,[img:flags/SA.gif],01:39:22.352,5947 / 6017,3128 / 3160,01:12:01.012,2.4 Km/Hr,24:50 min/km
4KM FUN RUN,Male,20314,78d6fc82-d23f-470b-b938-d6800f8882ce,[img:flags/SA.gif],01:40:13.909,5952 / 6017,3129 / 3160,00:58:02.051,2.3 Km/Hr,25:03 min/km
4KM FUN RUN,Male,20324,49ae5d60-44a6-4163-88cf-d32ead4e4afe,[img:flags/SA.gif],01:40:27.535,5954 / 6017,3130 / 3160,00:59:53.086,2.3 Km/Hr,25:06 min/km
4KM FUN RUN,Male,23862,aab86f01-1ad8-4f5b-b4ce-76da211d94aa,[img:flags/SA.gif],01:40:31.474,5957 / 6017,3131 / 3160,01:14:15.415,2.3 Km/Hr,25:07 min/km
4KM FUN RUN,Male,23863,0c0b3bdf-c42c-4d18-a337-ca51ee0ba467,[img:flags/SA.gif],01:40:35.539,5959 / 6017,3132 / 3160,01:14:19.479,2.3 Km/Hr,25:08 min/km
4KM FUN RUN,Male,28618,263385ca-59a4-4730-b754-1c301e7f138b,[img:flags/YE.gif],01:40:43.775,5960 / 6017,3133 / 3160,01:40:43.775,2.3 Km/Hr,25:10 min/km
4KM FUN RUN,Male,26499,6f9fc6c1-5cea-43b3-88e1-90bdbe84d66c,[img:flags/SD.gif],01:41:05.201,5961 / 6017,3134 / 3160,01:06:17.137,2.3 Km/Hr,25:16 min/km
4KM FUN RUN,Male,26495,6093e609-44ff-4742-bd21-c6da657c114e,[img:flags/SD.gif],01:41:05.400,5962 / 6017,3135 / 3160,01:05:38.031,2.3 Km/Hr,25:16 min/km
4KM FUN RUN,Male,26491,76bd500c-f360-4e29-8373-68df393ec853,[img:flags/SD.gif],01:41:05.576,5963 / 6017,3136 / 3160,01:05:38.137,2.3 Km/Hr,25:16 min/km
4KM FUN RUN,Male,24361,313ec48b-964a-488d-96c2-3743426964ad,[img:flags/PK.gif],01:42:14.892,5969 / 6017,3137 / 3160,01:15:17.763,2.3 Km/Hr,25:33 min/km
4KM FUN RUN,Male,20194,fdf85469-9a7f-44ac-bae9-3c6a0a002943,[img:flags/SA.gif],01:42:41.373,5971 / 6017,3138 / 3160,01:05:01.675,2.3 Km/Hr,25:40 min/km
4KM FUN RUN,Male,25979,69f1481e-5f1c-4c74-9da1-fb202c2901d9,[img:flags/SA.gif],01:44:39.757,5975 / 6017,3139 / 3160,01:44:39.757,2.2 Km/Hr,26:09 min/km
4KM FUN RUN,Male,20181,03254c0f-91c5-4124-b55c-cdca489f0a88,[img:flags/SA.gif],01:46:01.425,5978 / 6017,3140 / 3160,01:08:19.734,2.2 Km/Hr,26:30 min/km
4KM FUN RUN,Male,20182,504b9e7a-f0d8-467e-b32c-840a225589b9,[img:flags/SA.gif],01:46:01.506,5979 / 6017,3141 / 3160,01:08:19.534,2.2 Km/Hr,26:30 min/km
4KM FUN RUN,Male,23566,ed342f31-4e25-4332-9558-3c3d09962e02,[img:flags/SA.gif],01:46:03.626,5981 / 6017,3142 / 3160,01:14:46.266,2.2 Km/Hr,26:30 min/km
4KM FUN RUN,Male,23600,78060fec-02b5-4d1b-b8a6-4f4ba4ffa216,,01:46:28.542,5984 / 6017,3143 / 3160,01:46:28.542,2.2 Km/Hr,26:37 min/km
4KM FUN RUN,Male,24747,1ba9ce44-56e2-4511-8a8d-1365350eb1c8,[img:flags/SA.gif],01:46:32.576,5986 / 6017,3144 / 3160,01:10:31.091,2.2 Km/Hr,26:38 min/km
4KM FUN RUN,Male,24749,6e45bba0-4bf3-47bc-8063-5f8b82e26b7b,[img:flags/SA.gif],01:46:49.286,5990 / 6017,3145 / 3160,01:11:13.591,2.2 Km/Hr,26:42 min/km
4KM FUN RUN,Male,24748,510f84e2-6b9c-4548-93ea-c653385cdef8,[img:flags/SA.gif],01:46:58.721,5991 / 6017,3146 / 3160,01:11:25.177,2.2 Km/Hr,26:44 min/km
