Race Type,Gender,Bib,Name,Nationality Flag,Gun Time,Rank,Gender Rank,Chip Time,Speed (Km/Hr),Pace (min/km),Distance Covered
10KM RUN,#2_Male,7129,9400f710-a273-499c-88a3-91134e35e12e,[img:flags/JO.gif],01:32:45.542,1222 / 2293,983 / 1531,01:19:37.761,7.5 Km/Hr,7:57 min/km,10 KM
10KM RUN,#2_Male,5830,75a755a3-4347-4d10-a2d5-92652454ce4d,[img:flags/BE.gif],01:21:40.160,1223 / 2293,984 / 1531,01:19:38.361,7.5 Km/Hr,7:57 min/km,10 KM
10KM RUN,#2_Male,8185,d24684a8-298d-4c5f-8c2a-b36d5f771660,[img:flags/SA.gif],01:20:44.272,1225 / 2293,985 / 1531,01:19:41.365,7.5 Km/Hr,7:58 min/km,10 KM
10KM RUN,#2_Male,7262,b729bbc5-5653-46dc-8a13-e925a718876d,[img:flags/SA.gif],01:20:46.472,1227 / 2293,986 / 1531,01:19:46.591,7.5 Km/Hr,7:58 min/km,10 KM
10KM RUN,#2_Male,6249,4f3bc41b-0e03-42ed-ac39-c4ef48347cfb,[img:flags/PK.gif],01:20:41.412,1229 / 2293,987 / 1531,01:19:53.261,7.5 Km/Hr,7:59 min/km,10 KM
10KM RUN,#2_Male,6856,1f027ad2-2959-4b89-8c5a-f22a7aba5d3d,[img:flags/SA.gif],01:21:15.953,1230 / 2293,988 / 1531,01:19:57.855,7.5 Km/Hr,7:59 min/km,10 KM
10KM RUN,#2_Male,7621,4e679533-a503-401d-8682-7266015880bd,[img:flags/SA.gif],01:21:27.274,1231 / 2293,989 / 1531,01:19:58.594,7.5 Km/Hr,7:59 min/km,10 KM
10KM RUN,#2_Male,6014,46fd2d07-8973-4ed1-a3f4-4ce4bf2b6913,[img:flags/PH.gif],01:25:11.331,1232 / 2293,990 / 1531,01:19:59.858,7.5 Km/Hr,7:59 min/km,10 KM
10KM RUN,#2_Male,6670,014a992c-a83d-44c0-a138-38633b8a3cd7,[img:flags/PH.gif],01:20:12.951,1236 / 2293,991 / 1531,01:20:06.311,7.4 Km/Hr,8:00 min/km,10 KM
10KM RUN,#2_Male,6570,8db2d520-d971-4f0e-a4fc-55205f3fa944,[img:flags/IN.gif],01:20:40.971,1237 / 2293,992 / 1531,01:20:06.942,7.4 Km/Hr,8:00 min/km,10 KM
10KM RUN,#2_Male,7496,0baf74c3-bd2f-4072-9e1c-de8390f1c66d,[img:flags/SA.gif],01:20:10.423,1239 / 2293,993 / 1531,01:20:08.503,7.4 Km/Hr,8:00 min/km,10 KM
10KM RUN,#2_Male,6557,fdcc9d28-b71b-4878-8fc4-cb69930c1bfd,[img:flags/SA.gif],01:22:35.816,1240 / 2293,994 / 1531,01:20:08.677,7.4 Km/Hr,8:00 min/km,10 KM
10KM RUN,#2_Male,6578,8fd39240-16da-4837-8454-d1fee29bc6c7,[img:flags/SA.gif],01:22:31.000,1241 / 2293,995 / 1531,01:20:09.377,7.4 Km/Hr,8:00 min/km,10 KM
10KM RUN,#2_Male,7947,fad0df79-6f46-4675-99e1-9cc850e64dc6,[img:flags/EG.gif],01:20:49.391,1242 / 2293,996 / 1531,01:20:10.028,7.4 Km/Hr,8:01 min/km,10 KM
10KM RUN,#2_Male,5964,a37edbf8-8e81-4347-8757-7bef7aa23a78,[img:flags/SA.gif],01:21:41.663,1243 / 2293,997 / 1531,01:20:11.975,7.4 Km/Hr,8:01 min/km,10 KM
10KM RUN,#2_Male,7291,507774cd-9ba2-4451-a8c7-092644f613d0,[img:flags/SA.gif],01:21:39.995,1244 / 2293,998 / 1531,01:20:14.094,7.4 Km/Hr,8:01 min/km,10 KM
10KM RUN,#2_Male,8478,9eac0350-c299-4c26-8cb9-f7bb8b5ea59e,[img:flags/SA.gif],01:21:10.597,1245 / 2293,999 / 1531,01:20:15.307,7.4 Km/Hr,8:01 min/km,10 KM
10KM RUN,#2_Male,7236,c1bbea59-2d96-4dc3-bbbb-81ece8af139e,[img:flags/SA.gif],01:21:26.134,1246 / 2293,1000 / 1531,01:20:15.392,7.4 Km/Hr,8:01 min/km,10 KM
10KM RUN,#2_Male,8083,8654de6e-300a-4286-b533-604a8ea55fd1,[img:flags/PK.gif],01:26:19.706,1248 / 2293,1001 / 1531,01:20:20.278,7.4 Km/Hr,8:02 min/km,10 KM
10KM RUN,#2_Male,9971,35cb19e4-0f8d-4af2-af8b-1df45bc27b6b,[img:flags/SA.gif],01:38:55.772,1249 / 2293,1002 / 1531,01:20:20.454,7.4 Km/Hr,8:02 min/km,10 KM
10KM RUN,#2_Male,7118,00fef930-1f39-45ca-98db-212af7af41ba,[img:flags/PK.gif],01:22:13.550,1250 / 2293,1003 / 1531,01:20:23.578,7.4 Km/Hr,8:02 min/km,10 KM
10KM RUN,#2_Male,8301,859c3c65-fed9-4c86-b436-b16fb3499434,[img:flags/SA.gif],01:21:29.007,1251 / 2293,1004 / 1531,01:20:23.757,7.4 Km/Hr,8:02 min/km,10 KM
10KM RUN,#2_Male,5765,07e645b7-f796-449b-b709-217710ced15f,[img:flags/SA.gif],01:21:34.137,1253 / 2293,1005 / 1531,01:20:29.686,7.4 Km/Hr,8:02 min/km,10 KM
10KM RUN,#2_Male,6139,3f431bcd-449b-4b4d-addb-840a9ca7533d,[img:flags/PS.gif],01:21:41.744,1255 / 2293,1006 / 1531,01:20:33.602,7.4 Km/Hr,8:03 min/km,10 KM
10KM RUN,#2_Male,6556,96fb5003-acbc-4891-9b47-dc2d5584e0fd,[img:flags/SA.gif],01:22:50.536,1258 / 2293,1007 / 1531,01:20:42.448,7.4 Km/Hr,8:04 min/km,10 KM
10KM RUN,#2_Male,7094,1642698d-f287-40d6-a328-59961d202924,[img:flags/MX.gif],01:22:22.337,1259 / 2293,1008 / 1531,01:20:48.160,7.4 Km/Hr,8:04 min/km,10 KM
10KM RUN,#2_Male,7986,c750eb1f-58ec-4ab3-9824-2dd4b84557f5,[img:flags/SA.gif],01:23:00.729,1260 / 2293,1009 / 1531,01:20:48.160,7.4 Km/Hr,8:04 min/km,10 KM
10KM RUN,#2_Male,5738,bc03aa29-190d-46d3-98d8-ced85e6358fd,[img:flags/IN.gif],01:22:30.206,1263 / 2293,1010 / 1531,01:20:51.854,7.4 Km/Hr,8:05 min/km,10 KM
10KM RUN,#2_Male,5352,1710aec1-c431-4867-a9c4-277ceda8174e,[img:flags/EG.gif],01:23:18.372,1266 / 2293,1011 / 1531,01:20:55.529,7.4 Km/Hr,8:05 min/km,10 KM
10KM RUN,#2_Male,7967,574ee9b2-0104-426f-a165-8751d1ffc43c,[img:flags/EG.gif],01:44:06.162,1267 / 2293,1012 / 1531,01:20:58.932,7.4 Km/Hr,8:05 min/km,10 KM
10KM RUN,#2_Male,6719,acf58d5e-3d37-4368-8e4d-009676061e6a,[img:flags/SA.gif],01:21:15.388,1269 / 2293,1013 / 1531,01:21:02.986,7.4 Km/Hr,8:06 min/km,10 KM
10KM RUN,#2_Male,9996,6c165625-86a0-4065-a318-ed604c34121e,[img:flags/SA.gif],01:22:31.345,1270 / 2293,1014 / 1531,01:21:08.470,7.3 Km/Hr,8:06 min/km,10 KM
10KM RUN,#2_Male,6007,9bc95a16-39ab-4f0a-b736-ccd2d1f3ae31,[img:flags/JP.gif],01:21:22.610,1271 / 2293,1015 / 1531,01:21:08.825,7.3 Km/Hr,8:06 min/km,10 KM
10KM RUN,#2_Male,8286,f35d7ed0-62da-42ef-8088-b598110547b9,[img:flags/SA.gif],01:24:37.201,1275 / 2293,1016 / 1531,01:21:11.229,7.3 Km/Hr,8:07 min/km,10 KM
10KM RUN,#2_Male,5425,b6c4bc44-b44c-410c-a2d8-8af19b15a5fd,[img:flags/PK.gif],01:21:29.053,1276 / 2293,1017 / 1531,01:21:16.135,7.3 Km/Hr,8:07 min/km,10 KM
10KM RUN,#2_Male,5254,63b6c636-7cc1-42dd-8283-cdc9ab5b10f4,[img:flags/PS.gif],01:21:30.473,1277 / 2293,1018 / 1531,01:21:16.995,7.3 Km/Hr,8:07 min/km,10 KM
10KM RUN,#2_Male,7199,36740686-471c-49b6-bef8-1cdce79e1261,[img:flags/SA.gif],01:54:16.998,1279 / 2293,1019 / 1531,01:21:20.385,7.3 Km/Hr,8:08 min/km,10 KM
10KM RUN,#2_Male,5050,963d1983-d338-44d2-8a70-42d9a239dfb9,[img:flags/SA.gif],01:22:41.777,1280 / 2293,1020 / 1531,01:21:21.744,7.3 Km/Hr,8:08 min/km,10 KM
10KM RUN,#2_Male,8547,df3d650c-2f5f-4676-b42d-e9f356080f0d,[img:flags/SA.gif],01:38:52.393,1281 / 2293,1021 / 1531,01:21:22.975,7.3 Km/Hr,8:08 min/km,10 KM
10KM RUN,#2_Male,6618,7db09950-c5e0-4ae7-ba6d-e105ce7ba0c8,[img:flags/SA.gif],01:45:25.110,1282 / 2293,1022 / 1531,01:21:22.981,7.3 Km/Hr,8:08 min/km,10 KM
10KM RUN,#2_Male,6677,0385acdb-da4e-48c3-903e-3327fd2fc96c,[img:flags/SA.gif],01:22:41.198,1284 / 2293,1023 / 1531,01:21:27.028,7.3 Km/Hr,8:08 min/km,10 KM
10KM RUN,#2_Male,7835,fc71ed19-cc6d-467e-8b30-d90935620bfd,[img:flags/IN.gif],01:27:18.398,1287 / 2293,1024 / 1531,01:21:28.007,7.3 Km/Hr,8:08 min/km,10 KM
10KM RUN,#2_Male,8267,1c67d3e8-b76e-4048-9a37-e887396806d0,[img:flags/SA.gif],01:23:37.398,1288 / 2293,1025 / 1531,01:21:28.570,7.3 Km/Hr,8:08 min/km,10 KM
10KM RUN,#2_Male,7969,30c5500e-d70a-450c-a1aa-449af692bebb,[img:flags/PK.gif],01:23:21.290,1289 / 2293,1026 / 1531,01:21:29.302,7.3 Km/Hr,8:08 min/km,10 KM
10KM RUN,#2_Male,5981,775ca2cf-62e5-4ce7-90b9-fce4f740a79d,[img:flags/SA.gif],01:21:45.027,1294 / 2293,1027 / 1531,01:21:38.826,7.3 Km/Hr,8:09 min/km,10 KM
10KM RUN,#2_Male,6959,0c6b4432-c60b-48a8-8b05-835cd7dc563c,[img:flags/SA.gif],01:22:32.531,1295 / 2293,1028 / 1531,01:21:39.313,7.3 Km/Hr,8:09 min/km,10 KM
10KM RUN,#2_Male,5621,850ab95c-6aec-43b3-92d8-62abfcb73f89,[img:flags/PH.gif],01:22:27.376,1297 / 2293,1029 / 1531,01:21:42.449,7.3 Km/Hr,8:10 min/km,10 KM
10KM RUN,#2_Male,5468,023b1433-a77d-4e72-91bc-61e87e56de8c,[img:flags/JO.gif],01:23:58.060,1303 / 2293,1030 / 1531,01:21:50.647,7.3 Km/Hr,8:11 min/km,10 KM
10KM RUN,#2_Male,5431,978e90ed-0b2f-473c-b5fd-4917c21d381d,[img:flags/IN.gif],01:23:31.639,1304 / 2293,1031 / 1531,01:21:51.750,7.3 Km/Hr,8:11 min/km,10 KM
10KM RUN,#2_Male,8159,4be0b819-3492-4f3e-815b-bea366880442,[img:flags/IN.gif],01:23:53.512,1306 / 2293,1032 / 1531,01:21:54.264,7.3 Km/Hr,8:11 min/km,10 KM
10KM RUN,#2_Male,5105,2e1744c7-1651-441c-9589-c22bc1558004,[img:flags/SA.gif],01:23:03.358,1308 / 2293,1033 / 1531,01:21:55.684,7.3 Km/Hr,8:11 min/km,10 KM
10KM RUN,#2_Male,5873,9530e55e-370d-4fea-ab27-e7de50bc566f,[img:flags/SA.gif],01:23:30.998,1309 / 2293,1034 / 1531,01:21:56.169,7.3 Km/Hr,8:11 min/km,10 KM
10KM RUN,#2_Male,7921,81cc2e35-84b6-444a-83b4-e22216c8a222,[img:flags/LK.gif],01:22:24.816,1310 / 2293,1035 / 1531,01:21:57.599,7.3 Km/Hr,8:11 min/km,10 KM
10KM RUN,#2_Male,8253,86e6e7e0-d24e-4044-b650-09e6fd2f7745,[img:flags/SA.gif],01:23:34.408,1312 / 2293,1036 / 1531,01:22:01.285,7.3 Km/Hr,8:12 min/km,10 KM
10KM RUN,#2_Male,8122,5d52101e-c224-4375-b8de-44b0fe6d1ba6,[img:flags/JO.gif],01:22:04.892,1313 / 2293,1037 / 1531,01:22:01.774,7.3 Km/Hr,8:12 min/km,10 KM
10KM RUN,#2_Male,6483,ec590a5f-6e37-4b54-b7a2-078b26d68974,[img:flags/SA.gif],01:22:29.713,1314 / 2293,1038 / 1531,01:22:02.273,7.3 Km/Hr,8:12 min/km,10 KM
10KM RUN,#2_Male,7735,0cbf03b1-a7ca-4914-b7f2-ac0fd2ffcb8c,[img:flags/SA.gif],01:23:55.749,1315 / 2293,1039 / 1531,01:22:03.305,7.3 Km/Hr,8:12 min/km,10 KM
10KM RUN,#2_Male,9962,1b59121e-4aba-4787-af34-50dc9ad6fa31,[img:flags/SA.gif],01:22:12.085,1316 / 2293,1040 / 1531,01:22:04.748,7.3 Km/Hr,8:12 min/km,10 KM
10KM RUN,#2_Male,8197,7cce5257-404c-472b-b3a0-13e5cc7d2db8,[img:flags/SA.gif],01:23:12.046,1317 / 2293,1041 / 1531,01:22:05.689,7.3 Km/Hr,8:12 min/km,10 KM
10KM RUN,#2_Male,6907,881621c8-c37f-410a-ba39-78d1459f4bc6,[img:flags/SD.gif],01:23:01.678,1319 / 2293,1042 / 1531,01:22:08.780,7.3 Km/Hr,8:12 min/km,10 KM
10KM RUN,#2_Male,7223,53731cd1-e0eb-4d7a-8a33-ae8e9e5bb6f1,[img:flags/YE.gif],01:28:22.066,1320 / 2293,1043 / 1531,01:22:09.014,7.3 Km/Hr,8:12 min/km,10 KM
10KM RUN,#2_Male,5556,668da95e-e457-4415-82cd-733cf2b8c228,[img:flags/EG.gif],01:32:57.285,1322 / 2293,1044 / 1531,01:22:11.595,7.2 Km/Hr,8:13 min/km,10 KM
10KM RUN,#2_Male,5428,71a84e10-c079-4210-90d7-662addc6c91f,[img:flags/PK.gif],01:22:53.776,1323 / 2293,1045 / 1531,01:22:12.379,7.2 Km/Hr,8:13 min/km,10 KM
10KM RUN,#2_Male,8495,e1c3c03a-9e6f-444e-969e-6afc250c14a6,[img:flags/SA.gif],01:23:54.317,1324 / 2293,1046 / 1531,01:22:14.709,7.2 Km/Hr,8:13 min/km,10 KM
10KM RUN,#2_Male,6016,e9837a22-dcb7-44fe-b60d-8f6868a39911,[img:flags/SA.gif],01:22:52.218,1325 / 2293,1047 / 1531,01:22:16.621,7.2 Km/Hr,8:13 min/km,10 KM
10KM RUN,#2_Male,6470,e1e66038-2ff7-4af1-9d23-803b68aa18e0,[img:flags/SA.gif],01:24:49.581,1326 / 2293,1048 / 1531,01:22:16.825,7.2 Km/Hr,8:13 min/km,10 KM
10KM RUN,#2_Male,7636,4923fa5a-4569-41be-85c4-de704f8749d4,[img:flags/SA.gif],01:23:44.369,1328 / 2293,1049 / 1531,01:22:17.410,7.2 Km/Hr,8:13 min/km,10 KM
10KM RUN,#2_Male,5907,dcb170fb-77bc-431e-992f-e13102ad6821,[img:flags/SA.gif],01:24:03.880,1329 / 2293,1050 / 1531,01:22:17.432,7.2 Km/Hr,8:13 min/km,10 KM
10KM RUN,#2_Male,8101,e3024db7-0b13-4ed3-bcd8-9d5f8df2e2ca,[img:flags/EG.gif],01:23:46.879,1330 / 2293,1051 / 1531,01:22:24.361,7.2 Km/Hr,8:14 min/km,10 KM
10KM RUN,#2_Male,7344,90c254c7-9c4f-4ed6-8234-461b79c8aa4d,[img:flags/SA.gif],01:22:31.967,1332 / 2293,1052 / 1531,01:22:28.469,7.2 Km/Hr,8:14 min/km,10 KM
10KM RUN,#2_Male,7356,39e778ec-e10c-4731-b847-bc943a78ff8a,[img:flags/CN.gif],02:01:17.483,1333 / 2293,1053 / 1531,01:22:30.225,7.2 Km/Hr,8:15 min/km,10 KM
10KM RUN,#2_Male,5926,209bd1c3-3840-4e5b-b4c1-c294759cbcaf,[img:flags/SA.gif],01:24:09.431,1335 / 2293,1054 / 1531,01:22:34.080,7.2 Km/Hr,8:15 min/km,10 KM
10KM RUN,#2_Male,8164,6dc920a5-6986-480e-b70b-45c78a45fe98,[img:flags/SA.gif],01:23:18.758,1336 / 2293,1055 / 1531,01:22:36.057,7.2 Km/Hr,8:15 min/km,10 KM
10KM RUN,#2_Male,7024,5a9ababa-d9ed-44fe-a73e-dbf6fa2ea54f,[img:flags/SA.gif],01:24:59.180,1339 / 2293,1056 / 1531,01:22:39.710,7.2 Km/Hr,8:15 min/km,10 KM
10KM RUN,#2_Male,5962,38642450-397d-4b21-92ef-64f4024492e8,[img:flags/SA.gif],01:24:08.838,1340 / 2293,1057 / 1531,01:22:41.695,7.2 Km/Hr,8:16 min/km,10 KM
10KM RUN,#2_Male,6169,20a7af4e-1992-467b-b61d-8fad1786fb8a,[img:flags/BH.gif],01:29:37.079,1341 / 2293,1058 / 1531,01:22:43.155,7.2 Km/Hr,8:16 min/km,10 KM
10KM RUN,#2_Male,5702,38e4fcc0-7b31-4f62-8436-bec2618d804e,[img:flags/PS.gif],01:23:09.076,1342 / 2293,1059 / 1531,01:22:45.039,7.2 Km/Hr,8:16 min/km,10 KM
10KM RUN,#2_Male,8108,d64224b6-c5db-4329-84dc-8be4e42d0d15,[img:flags/JO.gif],01:49:36.027,1344 / 2293,1060 / 1531,01:22:47.425,7.2 Km/Hr,8:16 min/km,10 KM
10KM RUN,#2_Male,5341,5211f99d-5fec-4784-a3c6-a86c690727e2,[img:flags/PK.gif],01:27:40.965,1345 / 2293,1061 / 1531,01:22:49.362,7.2 Km/Hr,8:16 min/km,10 KM
10KM RUN,#2_Male,7039,b2ac787a-0263-4388-bcc5-922d445d0fe9,[img:flags/SA.gif],01:35:40.568,1346 / 2293,1062 / 1531,01:22:52.448,7.2 Km/Hr,8:17 min/km,10 KM
10KM RUN,#2_Male,6634,62aff4ff-6175-420c-9846-acc760a463bd,[img:flags/LB.gif],01:27:30.883,1347 / 2293,1063 / 1531,01:22:52.532,7.2 Km/Hr,8:17 min/km,10 KM
10KM RUN,#2_Male,8143,3d44a04c-b4c4-402a-8544-94fc177d045b,[img:flags/SA.gif],01:24:02.389,1348 / 2293,1064 / 1531,01:22:54.090,7.2 Km/Hr,8:17 min/km,10 KM
10KM RUN,#2_Male,6129,311dd412-8d70-49f0-9a9e-df06a14ede46,[img:flags/SA.gif],01:23:31.897,1350 / 2293,1065 / 1531,01:22:56.015,7.2 Km/Hr,8:17 min/km,10 KM
10KM RUN,#2_Male,7573,d4f08f11-a401-4f93-8fe1-4606bccc3a7b,[img:flags/SA.gif],01:23:41.579,1351 / 2293,1066 / 1531,01:23:00.739,7.2 Km/Hr,8:18 min/km,10 KM
10KM RUN,#2_Male,7314,6be26ffe-cf6c-461a-b393-55d461d82bd0,[img:flags/PK.gif],02:01:27.257,1355 / 2293,1067 / 1531,01:23:04.152,7.2 Km/Hr,8:18 min/km,10 KM
10KM RUN,#2_Male,7727,fb0c4d17-12f2-4dc7-ac0d-9eccc15c63b6,[img:flags/SA.gif],01:40:25.944,1356 / 2293,1068 / 1531,01:23:05.077,7.2 Km/Hr,8:18 min/km,10 KM
10KM RUN,#2_Male,7374,a55d8f41-23a4-4841-8bcf-1e4e00f7bce7,[img:flags/SA.gif],01:24:15.512,1357 / 2293,1069 / 1531,01:23:07.291,7.2 Km/Hr,8:18 min/km,10 KM
10KM RUN,#2_Male,7092,ae50197d-3f5e-43c9-b9d0-8d1ce08a421f,[img:flags/SA.gif],01:25:51.014,1360 / 2293,1070 / 1531,01:23:13.419,7.2 Km/Hr,8:19 min/km,10 KM
10KM RUN,#2_Male,8237,e4cef668-e4e6-47b3-837c-2a9971ed692b,[img:flags/SA.gif],01:26:21.465,1361 / 2293,1071 / 1531,01:23:16.205,7.2 Km/Hr,8:19 min/km,10 KM
10KM RUN,#2_Male,6666,3263593c-d083-46e2-8c5d-5a63881a7a00,[img:flags/PH.gif],01:24:59.055,1362 / 2293,1072 / 1531,01:23:16.691,7.2 Km/Hr,8:19 min/km,10 KM
10KM RUN,#2_Male,8189,14dffd8a-87ec-4155-99f1-b664103d5e7a,[img:flags/SA.gif],01:25:21.883,1364 / 2293,1073 / 1531,01:23:19.503,7.2 Km/Hr,8:19 min/km,10 KM
10KM RUN,#2_Male,8187,8b946730-ea8d-4fe1-ac18-03f653a4b459,[img:flags/SA.gif],01:25:21.984,1365 / 2293,1074 / 1531,01:23:20.904,7.1 Km/Hr,8:20 min/km,10 KM
10KM RUN,#2_Male,6568,e20cf3f4-1158-4bc3-87be-b255d00ba221,[img:flags/IN.gif],01:23:46.001,1366 / 2293,1075 / 1531,01:23:22.145,7.1 Km/Hr,8:20 min/km,10 KM
10KM RUN,#2_Male,6032,287c621c-ed09-4526-ace1-5d1465218016,[img:flags/SA.gif],01:25:44.662,1367 / 2293,1076 / 1531,01:23:22.363,7.1 Km/Hr,8:20 min/km,10 KM
10KM RUN,#2_Male,5266,9f67c176-fb1f-4690-b1ad-d8730bbcdaf8,[img:flags/IN.gif],01:36:35.716,1369 / 2293,1077 / 1531,01:23:25.144,7.1 Km/Hr,8:20 min/km,10 KM
10KM RUN,#2_Male,7925,f4110547-f5ae-41d5-ae94-aa08040be0d0,[img:flags/SA.gif],01:30:28.788,1370 / 2293,1078 / 1531,01:23:27.915,7.1 Km/Hr,8:20 min/km,10 KM
10KM RUN,#2_Male,5665,58730a7f-c744-498f-b29a-2c860cdd438f,[img:flags/SA.gif],01:30:29.487,1372 / 2293,1079 / 1531,01:23:29.450,7.1 Km/Hr,8:20 min/km,10 KM
10KM RUN,#2_Male,5585,dfa1cd27-22ed-4d62-9ce6-7ee497cac65b,[img:flags/SA.gif],01:31:14.243,1374 / 2293,1080 / 1531,01:23:31.597,7.1 Km/Hr,8:21 min/km,10 KM
10KM RUN,#2_Male,6535,f775d7af-7500-4ce4-9731-ad9eb5e67f7f,[img:flags/SA.gif],01:26:12.767,1375 / 2293,1081 / 1531,01:23:33.115,7.1 Km/Hr,8:21 min/km,10 KM
10KM RUN,#2_Male,8455,89b5cc2b-036c-4111-8939-4537ea7887d7,[img:flags/SA.gif],01:49:36.795,1376 / 2293,1082 / 1531,01:23:34.281,7.1 Km/Hr,8:21 min/km,10 KM
10KM RUN,#2_Male,7419,08ef864b-ce7d-4c72-8961-1cdc6fabd913,[img:flags/SA.gif],01:24:56.982,1377 / 2293,1083 / 1531,01:23:37.755,7.1 Km/Hr,8:21 min/km,10 KM
10KM RUN,#2_Male,8443,bbe54d76-5c67-43e1-a169-4b0272f2fc04,[img:flags/SA.gif],01:42:10.438,1378 / 2293,1084 / 1531,01:23:37.921,7.1 Km/Hr,8:21 min/km,10 KM
10KM RUN,#2_Male,7876,ce11e833-41a2-47a8-84cd-54089dd8137b,[img:flags/NG.gif],01:26:52.563,1379 / 2293,1085 / 1531,01:23:39.523,7.1 Km/Hr,8:21 min/km,10 KM
10KM RUN,#2_Male,8050,d633face-0949-4d48-9c5e-2ce676aa68d0,[img:flags/SA.gif],01:32:37.889,1380 / 2293,1086 / 1531,01:23:41.563,7.1 Km/Hr,8:22 min/km,10 KM
10KM RUN,#2_Male,7229,979d2ee6-75ea-494a-80a0-64f02d56d12b,[img:flags/SA.gif],01:52:24.319,1383 / 2293,1087 / 1531,01:23:48.344,7.1 Km/Hr,8:22 min/km,10 KM
10KM RUN,#2_Male,5217,0f52c29d-c55e-47b0-bf5c-fdcd4af0722b,[img:flags/PH.gif],01:23:54.812,1385 / 2293,1088 / 1531,01:23:50.364,7.1 Km/Hr,8:23 min/km,10 KM
10KM RUN,#2_Male,7334,89003286-2ad9-4dd3-87fa-50a74eb88ffc,[img:flags/SA.gif],01:48:37.932,1388 / 2293,1089 / 1531,01:23:53.412,7.1 Km/Hr,8:23 min/km,10 KM
10KM RUN,#2_Male,7333,9ef8c616-3bf9-4713-b525-1ee01986b2c9,[img:flags/SA.gif],01:48:38.212,1389 / 2293,1090 / 1531,01:23:53.772,7.1 Km/Hr,8:23 min/km,10 KM
10KM RUN,#2_Male,7677,72a1552f-d96b-4dc2-b400-df1247c495a7,[img:flags/IN.gif],01:26:55.499,1391 / 2293,1091 / 1531,01:23:55.181,7.1 Km/Hr,8:23 min/km,10 KM
10KM RUN,#2_Male,7628,6f7c9568-b60a-406c-a080-eebe22356535,[img:flags/PK.gif],01:28:11.965,1392 / 2293,1092 / 1531,01:23:57.042,7.1 Km/Hr,8:23 min/km,10 KM
10KM RUN,#2_Male,5833,d2761692-2b2c-4c5c-b1a7-d5217c638648,[img:flags/IN.gif],01:27:52.846,1396 / 2293,1093 / 1531,01:24:01.740,7.1 Km/Hr,8:24 min/km,10 KM
10KM RUN,#2_Male,8213,492c38bf-3f80-42e3-8f14-a08f6d6cbee7,[img:flags/BD.gif],01:25:44.662,1397 / 2293,1094 / 1531,01:24:03.525,7.1 Km/Hr,8:24 min/km,10 KM
10KM RUN,#2_Male,5066,ca2af1dd-23e7-4a91-ab4f-c97f9c594ab8,[img:flags/SA.gif],01:25:14.919,1398 / 2293,1095 / 1531,01:24:03.921,7.1 Km/Hr,8:24 min/km,10 KM
10KM RUN,#2_Male,6015,d7b4a683-3595-40ee-b8cd-ccc5ad476cf7,[img:flags/PH.gif],01:29:11.949,1399 / 2293,1096 / 1531,01:24:04.138,7.1 Km/Hr,8:24 min/km,10 KM
10KM RUN,#2_Male,6013,f6cccc9c-32ca-4906-a42f-3b7126f4e9cd,[img:flags/PH.gif],01:29:13.000,1400 / 2293,1097 / 1531,01:24:04.926,7.1 Km/Hr,8:24 min/km,10 KM
10KM RUN,#2_Male,7768,1ab6b7ab-1e06-4052-9edb-5cfe6cc9dbe8,,01:25:58.253,1402 / 2293,1098 / 1531,01:24:08.540,7.1 Km/Hr,8:24 min/km,10 KM
10KM RUN,#2_Male,7862,19a56516-4dfa-42a7-9490-1f54e0ab21c4,[img:flags/SA.gif],01:24:24.639,1405 / 2293,1099 / 1531,01:24:18.317,7.1 Km/Hr,8:25 min/km,10 KM
10KM RUN,#2_Male,5655,26546044-ae05-4bc7-8edd-920a2763ada7,,01:25:35.532,1410 / 2293,1100 / 1531,01:24:24.793,7.1 Km/Hr,8:26 min/km,10 KM
10KM RUN,#2_Male,8129,30665531-e6fe-4a78-a05e-40bb0aa0cede,[img:flags/IN.gif],01:26:46.483,1411 / 2293,1101 / 1531,01:24:29.686,7.1 Km/Hr,8:26 min/km,10 KM
10KM RUN,#2_Male,7155,09cbb920-5174-48fd-ab42-be89bd973897,[img:flags/EG.gif],01:25:49.161,1414 / 2293,1102 / 1531,01:24:31.180,7.0 Km/Hr,8:27 min/km,10 KM
10KM RUN,#2_Male,5132,40043c90-2063-4a87-a5db-f1bda322b548,[img:flags/PH.gif],01:26:26.478,1415 / 2293,1103 / 1531,01:24:31.379,7.0 Km/Hr,8:27 min/km,10 KM
10KM RUN,#2_Male,8114,f75779b0-9f41-404f-9638-93365a759db1,[img:flags/SA.gif],01:49:02.825,1416 / 2293,1104 / 1531,01:24:32.664,7.0 Km/Hr,8:27 min/km,10 KM
10KM RUN,#2_Male,8030,ddfb0229-009c-4b0f-95f0-25d8a40a85d5,[img:flags/SA.gif],01:27:11.603,1421 / 2293,1105 / 1531,01:24:36.788,7.0 Km/Hr,8:27 min/km,10 KM
10KM RUN,#2_Male,8192,4bdcbdef-26e0-44a4-a1b9-2c6d6c79b4b1,[img:flags/SD.gif],01:24:45.159,1423 / 2293,1106 / 1531,01:24:42.463,7.0 Km/Hr,8:28 min/km,10 KM
10KM RUN,#2_Male,5019,ad02eab7-9c52-422d-a95b-6023944689a7,[img:flags/PH.gif],01:26:13.665,1424 / 2293,1107 / 1531,01:24:44.075,7.0 Km/Hr,8:28 min/km,10 KM
